accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,acc_magnitude,gyro_magnitude,mean_acceleration,std_acceleration,variance_acceleration,signal_magnitude_area,tilt_angle_x,tilt_angle_y,activity,stability,risk_level,fall_detected,fall_type
-0.0414,-0.0651,9.7985,-0.4071,-0.4812,0.1249,9.7988,0.6426,3.2306,4.6442,21.5684,3.3017,-0.2423,-0.3808,Sitting,Stable,LOW,0,No Fall
0.0091,-0.0292,9.6172,0.4387,0.9111,0.5775,9.6173,1.1645,3.199,4.5384,20.5967,3.2185,0.0541,-0.1738,Standing,Stable,LOW,0,No Fall
0.4246,5.7736,2.267,6.2214,-1.8804,5.5669,6.2172,8.5576,2.8217,2.2187,4.9224,2.8217,3.9163,68.2246,Standing,Unstable,CRITICAL,1,Side Fall Right
0.1437,-0.223,9.9407,-0.3462,0.8595,0.3027,9.9442,0.9748,3.2871,4.7071,22.1572,3.4358,0.8281,-1.2848,Standing,Stable,LOW,0,No Fall
0.0028,0.0083,9.85,-0.1513,0.5174,0.2664,9.8501,0.6013,3.2871,4.6407,21.5363,3.2871,0.0165,0.0485,Sitting,Stable,LOW,0,No Fall
0.0232,-0.0079,9.7381,-0.0966,-0.2192,0.1472,9.7381,0.2812,3.2511,4.587,21.0404,3.2564,0.1365,-0.0464,Sitting,Stable,LOW,0,No Fall
-0.0076,0.0522,9.8744,0.0704,-0.234,0.3318,9.8745,0.4121,3.3063,4.6444,21.5703,3.3114,-0.0441,0.3027,Standing,Stable,LOW,0,No Fall
-0.1123,-0.0326,9.9718,1.3377,0.1092,-0.4064,9.9724,1.4023,3.2756,4.735,22.4202,3.3722,-0.6454,-0.1871,Standing,Stable,LOW,0,No Fall
0.7989,0.0902,9.1283,0.7671,-4.5841,0.3901,9.1636,4.6642,3.3391,4.1038,16.8408,3.3391,5.0013,0.5643,Walking,Stable,LOW,0,No Fall
6.6707,0.5894,2.1534,-12.2644,-23.5906,0.9947,7.0344,26.6068,3.1378,2.5784,6.6483,3.1378,71.4954,4.8061,Walking,Unstable,CRITICAL,1,Forward Fall
-0.1174,-0.1017,9.7775,0.0619,0.6489,-0.3948,9.7787,0.762,3.1861,4.6608,21.723,3.3322,-0.688,-0.5956,Standing,Stable,LOW,0,No Fall
-0.0873,0.0319,9.7656,0.1969,0.0345,-0.31,9.766,0.3689,3.2367,4.6169,21.3154,3.2949,-0.5124,0.1872,Sitting,Stable,LOW,0,No Fall
0.0312,0.0516,9.7585,0.2776,-0.0049,0.253,9.7587,0.3756,3.2804,4.5807,20.9828,3.2804,0.1832,0.3027,Sitting,Stable,LOW,0,No Fall
0.0367,-0.0479,9.8247,0.0752,0.2751,-0.2085,9.8249,0.3532,3.2711,4.6342,21.4758,3.3031,0.2138,-0.2795,Sitting,Stable,LOW,0,No Fall
0.0267,0.0532,9.8867,-0.0364,0.0066,-0.0068,9.8869,0.0376,3.3222,4.6418,21.5465,3.3222,0.1549,0.3085,Sitting,Stable,LOW,0,No Fall
0.0223,0.0768,9.7402,0.3353,-0.0815,0.159,9.7406,0.38,3.2798,4.5683,20.8692,3.2798,0.131,0.452,Sitting,Stable,LOW,0,No Fall
0.0506,-0.0366,10.0556,-0.0811,0.0702,0.0699,10.0558,0.1281,3.3566,4.7371,22.44,3.3809,0.2885,-0.2084,Sitting,Stable,LOW,0,No Fall
-0.0526,0.007,9.8038,0.0103,0.0929,0.1584,9.8039,0.1839,3.2527,4.6324,21.4588,3.2878,-0.3074,0.0409,Sitting,Stable,LOW,0,No Fall
-0.0656,-0.0158,9.7916,0.3805,0.1932,0.3595,9.7918,0.558,3.2367,4.635,21.4834,3.291,-0.3836,-0.0927,Standing,Stable,LOW,0,No Fall
0.048,-0.0815,9.8578,0.0662,-0.0459,0.0491,9.8583,0.0943,3.2748,4.6552,21.6713,3.3291,0.2788,-0.4739,Sitting,Stable,LOW,0,No Fall
0.1552,0.3719,9.8473,3.5762,-6.0381,2.2887,9.8556,7.3815,3.4581,4.5187,20.4186,3.4581,0.9024,2.1624,Walking,Stable,LOW,0,No Fall
-0.2376,1.1615,7.6128,-4.0991,5.0423,2.104,7.7046,6.8304,2.8456,3.419,11.6895,3.004,-1.7673,8.6708,Walking,Unstable,MEDIUM,0,No Fall
0.0072,0.0182,9.7539,-0.2517,0.0432,-0.1761,9.7539,0.3102,3.2598,4.592,21.0868,3.2598,0.0424,0.1071,Sitting,Stable,LOW,0,No Fall
0.0544,0.0442,9.7274,-0.0092,-0.3145,0.2729,9.7276,0.4165,3.2753,4.5623,20.8145,3.2753,0.3202,0.2606,Sitting,Stable,LOW,0,No Fall
0.5697,-0.0565,9.3061,1.5951,5.7292,-0.6858,9.3237,5.9865,3.2731,4.2737,18.2642,3.3108,3.5031,-0.3474,Walking,Stable,LOW,0,No Fall
0.0367,0.0239,9.6699,-0.2963,0.3145,0.064,9.67,0.4368,3.2435,4.5441,20.6492,3.2435,0.2176,0.1416,Sitting,Stable,LOW,0,No Fall
0.1217,-0.071,9.6893,0.0477,0.0961,-0.0475,9.6903,0.1173,3.2467,4.5563,20.7599,3.294,0.7193,-0.4197,Standing,Stable,LOW,0,No Fall
0.1246,0.0121,9.3515,-5.2077,3.4705,-2.1228,9.3523,6.6083,3.1627,4.3764,19.1525,3.1627,0.7634,0.074,Walking,Stable,LOW,0,No Fall
-0.963,0.5814,9.2468,6.621,10.605,0.9813,9.315,12.5406,2.9551,4.4934,20.1906,3.5971,-5.9339,3.5784,Standing,Unstable,HIGH,0,No Fall
0.4283,-0.0317,9.9307,2.9385,-1.7993,0.6299,9.94,3.5027,3.4424,4.5917,21.084,3.4636,2.4698,-0.1827,Walking,Stable,LOW,0,No Fall
0.6765,-0.2196,9.5145,-5.1928,-4.9794,-0.9872,9.541,7.2618,3.3238,4.3927,19.296,3.4702,4.0661,-1.3186,Walking,Stable,LOW,0,No Fall
-0.0939,-0.0443,9.9144,-0.1438,0.084,-0.2182,9.9149,0.2745,3.2587,4.7063,22.1493,3.3509,-0.5427,-0.2561,Sitting,Stable,LOW,0,No Fall
0.4203,0.1579,9.6112,-3.5036,-2.847,1.8358,9.6216,4.8735,3.3965,4.3958,19.3227,3.3965,2.5036,0.9405,Walking,Stable,LOW,0,No Fall
0.0693,0.1205,9.761,-0.0459,0.4286,0.655,9.762,0.7841,3.3169,4.5567,20.7638,3.3169,0.4065,0.707,Standing,Stable,LOW,0,No Fall
-0.674,-0.016,9.4813,3.4842,-3.5973,5.24,9.5052,7.2483,2.9304,4.6399,21.529,3.3904,-4.0664,-0.0962,Walking,Unstable,MEDIUM,0,No Fall
0.4203,-0.9612,8.9765,1.7355,-3.9025,1.6212,9.0376,4.5684,2.8119,4.3954,19.3194,3.4527,2.6658,-6.105,Standing,Unstable,HIGH,0,No Fall
-0.0725,-0.0473,9.9836,-0.0304,-0.0189,0.1047,9.984,0.1106,3.2879,4.7346,22.4163,3.3678,-0.4163,-0.2717,Sitting,Stable,LOW,0,No Fall
1.6641,-0.3303,9.2958,-2.4099,3.8443,-3.4543,9.4493,5.7025,3.5432,4.1484,17.2089,3.7634,10.1434,-2.0029,Standing,Unstable,HIGH,0,No Fall
0.5801,0.2481,9.8588,1.912,-3.2198,1.1542,9.879,3.9186,3.5623,4.4544,19.8412,3.5623,3.3666,1.4388,Walking,Stable,LOW,0,No Fall
0.4162,0.0619,9.8485,0.0073,-3.3391,-0.8188,9.8575,3.438,3.4422,4.5323,20.5414,3.4422,2.4199,0.3596,Walking,Stable,LOW,0,No Fall
0.13,0.0024,9.6409,0.4753,-0.427,0.0281,9.6418,0.6395,3.2578,4.5139,20.3749,3.2578,0.7727,0.0143,Standing,Stable,LOW,0,No Fall
-0.0294,-0.0613,9.823,0.5312,-0.1133,0.2561,9.8232,0.6005,3.2441,4.652,21.6411,3.3046,-0.1715,-0.3578,Standing,Stable,LOW,0,No Fall
0.2198,0.3642,9.7346,1.9215,3.7341,-2.0986,9.7439,4.6946,3.4395,4.4517,19.8177,3.4395,1.2923,2.1419,Walking,Stable,LOW,0,No Fall
0.0179,0.0009,9.8378,-0.0238,0.051,0.4812,9.8379,0.4845,3.2855,4.6332,21.4665,3.2855,0.1042,0.0051,Sitting,Stable,LOW,0,No Fall
-0.4579,1.8123,9.1421,8.5039,3.8269,-3.3901,9.3312,9.9224,3.4988,4.0966,16.7821,3.8041,-2.8126,11.1992,Standing,Unstable,HIGH,0,No Fall
-0.0348,0.0855,9.5761,1.2177,0.5811,-0.2937,9.5765,1.3808,3.2089,4.5025,20.2727,3.2321,-0.2084,0.5117,Standing,Stable,LOW,0,No Fall
-0.1008,-0.1415,9.563,-0.1999,0.1147,0.0484,9.5646,0.2355,3.1069,4.5652,20.8408,3.2684,-0.6036,-0.8477,Standing,Stable,LOW,0,No Fall
0.0655,0.0545,9.7911,0.0792,0.0189,-0.2802,9.7915,0.2918,3.3037,4.5873,21.0433,3.3037,0.3834,0.3186,Sitting,Stable,LOW,0,No Fall
0.0024,0.0038,9.7729,0.3838,-0.0584,-0.1539,9.7729,0.4176,3.2597,4.6055,21.2109,3.2597,0.0138,0.0222,Standing,Stable,LOW,0,No Fall
0.5207,0.5062,9.1653,-2.2596,-1.6913,-0.1643,9.194,2.8272,3.3974,4.0785,16.6343,3.3974,3.2469,3.1563,Walking,Stable,LOW,0,No Fall
0.0201,0.1005,9.6388,0.5574,0.4432,-0.2923,9.6394,0.7698,3.2532,4.5155,20.3896,3.2532,0.1196,0.5975,Standing,Stable,LOW,0,No Fall
0.2795,0.4427,9.4977,-4.2339,-3.9097,-2.98,9.5121,6.4878,3.4066,4.3075,18.5549,3.4066,1.6838,2.6678,Walking,Stable,LOW,0,No Fall
0.0552,0.0195,9.8279,0.0005,0.2808,-0.1256,9.8281,0.3076,3.3009,4.6153,21.3014,3.3009,0.3218,0.1137,Sitting,Stable,LOW,0,No Fall
-0.1971,4.3766,8.1454,-11.0895,0.648,-2.4121,9.2488,11.3673,4.1083,3.4111,11.6354,4.2397,-1.221,28.2427,Walking,Unstable,MEDIUM,0,No Fall
0.0242,0.1122,9.7333,-1.1154,-0.563,-0.5766,9.734,1.3761,3.2899,4.5563,20.7599,3.2899,0.1423,0.6606,Standing,Stable,LOW,0,No Fall
0.0137,-0.0431,9.8842,0.2837,-0.0484,0.2144,9.8843,0.3588,3.2849,4.6664,21.7757,3.3137,0.0797,-0.2501,Sitting,Stable,LOW,0,No Fall
0.0396,-0.085,9.8353,0.1557,0.4526,0.1911,9.8357,0.5154,3.2633,4.6474,21.5979,3.32,0.2308,-0.495,Sitting,Stable,LOW,0,No Fall
-4.7917,0.3517,2.6224,-16.3051,-12.8661,-2.7901,5.4737,20.9566,-0.6059,3.1016,9.62,2.5886,-61.0932,3.6839,Standing,Unstable,CRITICAL,1,Backward Fall
0.1745,4.9231,3.1657,-0.3685,20.7414,3.9469,5.8557,21.1168,2.7544,1.9603,3.8429,2.7544,1.7072,57.2186,Standing,Unstable,CRITICAL,1,Side Fall Right
0.0725,-0.0071,9.7069,0.8427,-0.7756,0.1065,9.7071,1.1503,3.2574,4.5606,20.7986,3.2621,0.428,-0.0417,Standing,Stable,LOW,0,No Fall
0.4021,0.0549,9.5202,-3.3572,3.5951,1.3316,9.5288,5.096,3.3257,4.3824,19.2059,3.3257,2.4186,0.3298,Walking,Stable,LOW,0,No Fall
0.7663,0.1255,9.0026,-2.2586,-6.6054,0.3598,9.036,6.9902,3.2981,4.0421,16.3387,3.2981,4.8651,0.7957,Walking,Stable,LOW,0,No Fall
0.0164,0.0117,9.9219,0.0025,0.0407,-0.2674,9.9219,0.2705,3.3167,4.6706,21.8145,3.3167,0.0948,0.0676,Sitting,Stable,LOW,0,No Fall
0.0342,-0.056,9.8499,0.6252,0.2987,0.2495,9.8501,0.7364,3.276,4.6485,21.609,3.3134,0.199,-0.3257,Standing,Stable,LOW,0,No Fall
0.4936,-0.8974,9.0562,-0.4025,-6.622,0.9222,9.1139,6.698,2.8841,4.4011,19.3697,3.4824,3.1045,-5.6506,Standing,Unstable,HIGH,0,No Fall
-0.0308,0.0231,9.8104,0.1242,-0.3192,0.2186,9.8105,0.4063,3.2676,4.6266,21.405,3.2881,-0.18,0.1347,Sitting,Stable,LOW,0,No Fall
0.0661,0.0976,9.7783,0.1392,0.2912,-0.157,9.779,0.3589,3.314,4.571,20.8939,3.314,0.387,0.572,Standing,Stable,LOW,0,No Fall
-0.0625,0.1465,9.8464,-0.4778,-0.7403,0.7568,9.8477,1.1614,3.3101,4.6226,21.3685,3.3518,-0.3636,0.8523,Standing,Stable,LOW,0,No Fall
-0.0194,-0.0211,9.8225,0.3501,0.004,0.1197,9.8226,0.37,3.2607,4.6399,21.5288,3.2877,-0.1131,-0.1228,Sitting,Stable,LOW,0,No Fall
0.0163,-0.0529,9.8417,0.1394,-0.2045,0.0971,9.8418,0.2659,3.2684,4.6481,21.6049,3.3036,0.095,-0.3077,Sitting,Stable,LOW,0,No Fall
0.0181,0.0122,9.859,-0.1298,-0.1263,-0.1518,9.859,0.2363,3.2964,4.6404,21.5333,3.2964,0.1054,0.0711,Sitting,Stable,LOW,0,No Fall
-0.0643,-0.086,9.8121,-0.3911,0.0654,-0.017,9.8127,0.3969,3.2206,4.6609,21.7239,3.3208,-0.3754,-0.5021,Sitting,Stable,LOW,0,No Fall
4.2723,1.3147,9.3572,-4.0376,-3.3859,-1.6828,10.3701,5.5316,4.9814,3.3214,11.0318,4.9814,24.3292,7.2835,Walking,Unstable,MEDIUM,0,No Fall
-0.0911,-0.0119,9.7681,0.1594,0.1564,0.2438,9.7685,0.3306,3.2217,4.6291,21.4285,3.2903,-0.5343,-0.0696,Sitting,Stable,LOW,0,No Fall
-0.0926,0.1708,10.0668,0.7146,-0.5144,-0.3733,10.0687,0.9564,3.3817,4.7283,22.3572,3.4434,-0.5267,0.972,Standing,Stable,LOW,0,No Fall
0.0219,0.0301,9.7611,-0.2232,-0.3616,-0.1723,9.7612,0.4585,3.271,4.5892,21.0605,3.271,0.1284,0.1766,Sitting,Stable,LOW,0,No Fall
0.6038,0.149,10.0926,4.9231,3.3037,2.3118,10.1117,6.3636,3.6151,4.584,21.0133,3.6151,3.4232,0.8443,Walking,Stable,LOW,0,No Fall
0.2295,0.1949,9.274,4.3418,2.1874,-0.856,9.2789,4.9365,3.2328,4.2718,18.2482,3.2328,1.417,1.2036,Walking,Stable,LOW,0,No Fall
0.195,0.0357,9.1598,-0.1389,4.6715,0.0012,9.162,4.6736,3.1302,4.2641,18.1825,3.1302,1.2194,0.2235,Walking,Stable,LOW,0,No Fall
0.7032,-0.0364,9.7975,-0.2214,2.6696,1.7356,9.8228,3.1919,3.4881,4.4716,19.9954,3.5124,4.1055,-0.2124,Walking,Stable,LOW,0,No Fall
-0.0017,-0.0042,9.8566,-0.1883,0.2533,-0.5391,9.8566,0.6247,3.2836,4.6478,21.6021,3.2875,-0.0096,-0.0244,Sitting,Stable,LOW,0,No Fall
0.9224,0.1396,9.2165,-0.4669,9.0702,1.4175,9.2636,9.1921,3.4262,4.1069,16.8663,3.4262,5.7143,0.8634,Walking,Stable,LOW,0,No Fall
-0.0599,-0.127,9.8579,-0.5822,0.929,0.4023,9.8589,1.1678,3.2237,4.6912,22.0073,3.3483,-0.3479,-0.7381,Standing,Stable,LOW,0,No Fall
0.0387,-0.0341,9.8594,0.0752,0.2184,-0.4453,9.8595,0.5016,3.288,4.6468,21.5924,3.3107,0.2248,-0.1983,Sitting,Stable,LOW,0,No Fall
6.8588,0.1152,2.9172,-14.005,1.9293,-10.3701,7.4543,17.5329,3.2971,2.7661,7.6514,3.2971,66.9428,0.8856,Walking,Unstable,CRITICAL,1,Forward Fall
0.6708,-0.0919,8.8528,1.0237,-1.5,-0.8582,8.8787,2.0086,3.1439,4.0488,16.393,3.2052,4.3327,-0.5933,Walking,Stable,LOW,0,No Fall
-1.4042,-0.0674,8.9758,6.1501,-12.2793,-5.4111,9.0852,14.761,2.5014,4.6105,21.2568,3.4825,-8.8915,-0.4253,Walking,Unstable,MEDIUM,0,No Fall
-0.0753,0.2345,9.7631,0.4016,-1.027,0.201,9.7662,1.121,3.3074,4.5666,20.8537,3.3576,-0.4417,1.3756,Standing,Stable,LOW,0,No Fall
0.6844,-0.0361,9.6599,-4.0274,0.0835,0.9801,9.6841,4.1458,3.436,4.4107,19.4545,3.4601,4.0525,-0.2137,Walking,Stable,LOW,0,No Fall
0.048,-0.0266,9.9052,-0.1745,0.0013,0.3071,9.9053,0.3532,3.3089,4.6644,21.7567,3.3266,0.2778,-0.154,Sitting,Stable,LOW,0,No Fall
1.1911,0.1428,9.3155,-2.7046,4.5661,2.5534,9.3925,5.8893,3.5498,4.0994,16.805,3.5498,7.2857,0.8709,Walking,Stable,LOW,0,No Fall
0.1038,-0.0049,9.694,0.6745,0.9803,-0.3062,9.6946,1.2287,3.2643,4.5467,20.6726,3.2676,0.6134,-0.0289,Standing,Stable,LOW,0,No Fall
0.1362,0.11,9.8346,-3.9684,0.7946,-1.1809,9.8362,4.2159,3.3603,4.5781,20.9588,3.3603,0.7934,0.6407,Walking,Stable,LOW,0,No Fall
5.7481,0.5226,1.7375,6.2923,-2.3975,-14.4319,6.0276,15.9255,2.6694,2.2327,4.985,2.6694,72.4812,4.9743,Walking,Unstable,CRITICAL,1,Forward Fall
-0.0896,0.0437,9.6834,-0.1342,-0.3108,0.0335,9.6839,0.3402,3.2125,4.5759,20.9392,3.2722,-0.5302,0.2585,Sitting,Stable,LOW,0,No Fall
-0.0123,0.044,9.8843,-0.1486,-0.0038,-0.0843,9.8844,0.1709,3.3053,4.6521,21.6421,3.3136,-0.0715,0.2552,Sitting,Stable,LOW,0,No Fall
-0.2587,5.5293,2.0705,1.8437,-10.7927,-10.3163,5.9099,15.0435,2.447,2.3779,5.6544,2.6195,-2.5087,69.3254,Standing,Unstable,CRITICAL,1,Side Fall Right
-0.1616,0.195,10.0343,0.5313,-0.2216,-0.1451,10.0375,0.5937,3.3559,4.7246,22.3215,3.4636,-0.9222,1.113,Standing,Stable,LOW,0,No Fall
0.6037,-0.2276,9.4335,1.8664,-8.2654,-2.2106,9.4556,8.7571,3.2699,4.3716,19.1106,3.4216,3.6605,-1.3794,Walking,Stable,LOW,0,No Fall
-0.0201,-0.0042,9.6959,-0.0435,-0.0621,-0.2075,9.6959,0.2209,3.2239,4.5764,20.9436,3.2401,-0.119,-0.0246,Sitting,Stable,LOW,0,No Fall
-0.057,-0.0167,9.7587,0.0463,0.3029,0.0519,9.7589,0.3108,3.2284,4.6177,21.3231,3.2775,-0.3346,-0.0978,Sitting,Stable,LOW,0,No Fall
0.198,0.2755,9.6422,-0.1575,1.2424,0.6553,9.6482,1.4134,3.3719,4.4339,19.6595,3.3719,1.176,1.6362,Walking,Stable,LOW,0,No Fall
0.2347,0.4278,8.9391,2.3166,0.5872,-1.9258,8.9524,3.0692,3.2005,4.0585,16.4718,3.2005,1.502,2.739,Walking,Stable,LOW,0,No Fall
0.1625,0.2257,9.7804,-0.6166,-0.3466,0.2925,9.7844,0.7655,3.3895,4.5191,20.4223,3.3895,0.9517,1.3217,Standing,Stable,LOW,0,No Fall
0.0383,0.0894,9.8617,0.404,0.9627,-0.0634,9.8622,1.046,3.3298,4.6188,21.3333,3.3298,0.2228,0.5193,Standing,Stable,LOW,0,No Fall
0.1127,-0.0142,10.0446,0.3888,-0.0577,-0.3599,10.0452,0.5329,3.381,4.7122,22.2044,3.3905,0.6426,-0.0812,Standing,Stable,LOW,0,No Fall
0.0529,0.0152,9.7422,0.282,0.1096,0.2036,9.7424,0.3646,3.2701,4.5765,20.9445,3.2701,0.3109,0.0894,Sitting,Stable,LOW,0,No Fall
-4.0351,0.7617,9.5895,10.2017,-8.7829,4.8245,10.4317,14.3,2.1054,5.6428,31.8411,4.7954,-22.7563,4.1874,Walking,Unstable,MEDIUM,0,No Fall
0.0479,0.0618,9.7608,-0.2941,0.4007,-0.1845,9.7611,0.5302,3.2901,4.5754,20.9346,3.2901,0.2809,0.3625,Standing,Stable,LOW,0,No Fall
1.1139,0.2345,9.5467,-1.8074,-3.5371,2.2192,9.6143,4.55,3.6317,4.1979,17.6226,3.6317,6.6532,1.3976,Walking,Stable,LOW,0,No Fall
0.3847,-0.0623,9.6473,-0.2679,-4.2194,3.6347,9.6551,5.5755,3.3232,4.4755,20.0303,3.3648,2.2832,-0.3698,Walking,Stable,LOW,0,No Fall
0.7946,-0.2149,9.1492,-1.0553,-3.0298,3.4529,9.1861,4.7134,3.243,4.1966,17.6113,3.3862,4.9626,-1.3403,Walking,Stable,LOW,0,No Fall
0.6798,0.166,9.5141,4.33,-2.8878,3.4527,9.5398,6.2457,3.4533,4.2908,18.4107,3.4533,4.0862,0.9971,Walking,Stable,LOW,0,No Fall
-0.1405,-0.0316,9.8112,-0.292,-0.109,-0.4161,9.8123,0.5199,3.213,4.6658,21.7698,3.3278,-0.8205,-0.1843,Standing,Stable,LOW,0,No Fall
0.5104,-0.0726,9.9635,-4.2698,-1.2656,-1.0113,9.9768,4.5668,3.4671,4.5998,21.1583,3.5155,2.9324,-0.4171,Walking,Stable,LOW,0,No Fall
-4.9138,-0.0273,2.2584,13.7485,-3.847,-9.8424,5.408,17.3405,-0.8942,2.9915,8.9492,2.3998,-65.3144,-0.2897,Standing,Unstable,CRITICAL,1,Backward Fall
-0.0701,0.113,9.8025,0.4574,0.2123,0.3179,9.8034,0.5961,3.2818,4.6114,21.2655,3.3285,-0.4098,0.6604,Standing,Stable,LOW,0,No Fall
0.0516,0.1112,9.7323,0.3249,-0.5532,-0.2277,9.7331,0.6807,3.2984,4.5496,20.6984,3.2984,0.3037,0.6547,Standing,Stable,LOW,0,No Fall
0.3335,0.4171,9.4509,-2.7324,2.6574,-3.2945,9.466,5.038,3.4005,4.2784,18.3047,3.4005,2.0189,2.5257,Walking,Stable,LOW,0,No Fall
-0.0268,0.1043,9.944,-0.0609,-0.1248,-0.2329,9.9446,0.2712,3.3405,4.6697,21.8062,3.3584,-0.1546,0.6012,Standing,Stable,LOW,0,No Fall
-0.0451,-0.0081,9.7058,-0.3862,-0.1793,-0.0019,9.7059,0.4258,3.2175,4.5879,21.0491,3.253,-0.2665,-0.0477,Standing,Stable,LOW,0,No Fall
2.2623,1.2455,9.0803,13.3892,-4.2967,-3.6522,9.4404,14.5283,4.196,3.4786,12.1004,4.196,13.8655,7.5811,Walking,Unstable,MEDIUM,0,No Fall
0.0138,-0.0954,10.0349,-0.2072,-0.5782,0.0793,10.0353,0.6193,3.3177,4.7499,22.5619,3.3814,0.0788,-0.5449,Standing,Stable,LOW,0,No Fall
-0.3394,0.2918,10.1149,-2.0834,-0.8107,-1.8972,10.1248,2.9321,3.3558,4.7864,22.9093,3.582,-1.9209,1.6516,Walking,Stable,LOW,0,No Fall
-0.0064,-0.053,9.7982,0.1907,0.2901,-0.0473,9.7983,0.3504,3.2463,4.633,21.4643,3.2859,-0.0376,-0.3099,Sitting,Stable,LOW,0,No Fall
-0.0034,-0.0047,9.8514,0.2116,0.0535,-0.1308,9.8514,0.2544,3.2811,4.6459,21.5846,3.2865,-0.0197,-0.0275,Sitting,Stable,LOW,0,No Fall
-0.0268,0.4625,10.6862,0.4342,1.1074,3.0084,10.6962,3.235,3.7073,4.9389,24.3923,3.7251,-0.1433,2.4782,Walking,Stable,LOW,0,No Fall
0.0376,-0.0769,9.7376,-0.7893,0.675,-0.3119,9.738,1.0844,3.2328,4.5999,21.1587,3.284,0.2211,-0.4526,Standing,Stable,LOW,0,No Fall
-0.081,0.1113,9.7743,0.2694,-0.1928,0.1556,9.7752,0.3661,3.2682,4.6012,21.1707,3.3222,-0.4749,0.6523,Sitting,Stable,LOW,0,No Fall
0.1094,-0.0122,9.7762,-0.602,-0.5227,-0.4788,9.7768,0.93,3.2912,4.5859,21.0304,3.2993,0.6414,-0.0715,Standing,Stable,LOW,0,No Fall
0.5277,0.1224,8.7814,0.6885,-1.1159,-1.572,8.7981,2.0471,3.1439,3.9898,15.9185,3.1439,3.4388,0.7974,Walking,Stable,LOW,0,No Fall
-0.2126,-0.1233,9.8177,-0.3085,0.2269,0.0289,9.8207,0.384,3.1606,4.7074,22.1597,3.3845,-1.2405,-0.7196,Standing,Stable,LOW,0,No Fall
-0.0899,-0.0756,9.7867,0.1523,-0.3206,-0.0741,9.7874,0.3625,3.2071,4.6525,21.6459,3.3174,-0.5261,-0.4425,Sitting,Stable,LOW,0,No Fall
0.0166,-0.0318,9.7083,0.2356,-0.375,-0.05,9.7084,0.4457,3.2311,4.5802,20.978,3.2522,0.0981,-0.1875,Sitting,Stable,LOW,0,No Fall
-2.1069,2.7347,9.9939,6.1465,-5.2,-0.9013,10.5734,8.1014,3.5406,4.9729,24.7298,4.9452,-11.4941,14.9892,Walking,Unstable,MEDIUM,0,No Fall
-0.9573,-0.3191,8.6901,5.746,-0.5096,4.3575,8.7485,7.2294,2.4712,4.4051,19.405,3.3222,-6.2822,-2.0904,Standing,Unstable,HIGH,0,No Fall
-0.0053,0.2261,9.8093,-0.4559,0.0107,-0.2027,9.8119,0.499,3.3434,4.5731,20.913,3.3469,-0.0308,1.3206,Standing,Stable,LOW,0,No Fall
0.8312,0.3153,10.0636,-5.7475,-6.3177,-0.4658,10.1028,8.5536,3.7367,4.4787,20.059,3.7367,4.7194,1.7887,Walking,Stable,LOW,0,No Fall
0.584,0.3035,10.0302,-2.7572,5.1349,2.9951,10.0518,6.5528,3.6393,4.5206,20.4355,3.6393,3.3308,1.7303,Walking,Stable,LOW,0,No Fall
-0.6039,-1.7983,9.5305,11.944,-5.0668,7.6813,9.7175,15.0776,2.3761,5.0824,25.8305,3.9776,-3.5631,-10.6646,Walking,Unstable,MEDIUM,0,No Fall
-0.1129,0.0431,9.8163,0.0298,-0.3766,-0.1282,9.817,0.3989,3.2488,4.6443,21.5699,3.3241,-0.6592,0.2514,Standing,Stable,LOW,0,No Fall
-0.0636,-0.027,10.0615,-0.219,0.2514,-0.1516,10.0617,0.3662,3.3236,4.7644,22.6997,3.384,-0.3623,-0.1538,Sitting,Stable,LOW,0,No Fall
0.4783,0.1142,9.6184,-5.2281,-0.4627,-0.1116,9.6309,5.2497,3.4036,4.397,19.3337,3.4036,2.8464,0.6792,Walking,Stable,LOW,0,No Fall
0.0393,0.0466,9.7751,-0.1435,-0.0941,-0.1031,9.7753,0.2002,3.287,4.5878,21.048,3.287,0.2302,0.2731,Sitting,Stable,LOW,0,No Fall
0.0029,-0.0445,9.85,-0.0544,0.0808,-0.2456,9.8501,0.2642,3.2695,4.6532,21.6524,3.2991,0.0167,-0.259,Sitting,Stable,LOW,0,No Fall
-0.5003,0.3358,9.5731,1.913,4.6116,-1.8792,9.592,5.3346,3.1362,4.5643,20.8333,3.4697,-2.9898,2.006,Walking,Stable,LOW,0,No Fall
0.0652,0.1106,9.999,-0.704,0.5621,-0.0761,9.9998,0.9041,3.3916,4.6722,21.8293,3.3916,0.3736,0.6337,Standing,Stable,LOW,0,No Fall
0.5096,-0.0864,9.0254,-7.8887,5.0812,3.0292,9.0402,9.8603,3.1495,4.162,17.3222,3.2071,3.2316,-0.5476,Walking,Stable,LOW,0,No Fall
1.1812,0.4588,8.8357,5.7426,2.5485,1.841,8.9261,6.5469,3.4919,3.7901,14.365,3.4919,7.6044,2.9465,Standing,Unstable,HIGH,0,No Fall
0.0086,0.0207,9.8302,0.1661,0.2593,0.0423,9.8302,0.3108,3.2865,4.6271,21.41,3.2865,0.0504,0.1204,Sitting,Stable,LOW,0,No Fall
0.074,-0.0575,9.9176,0.2565,-0.8054,-0.3553,9.918,0.9169,3.3114,4.6716,21.8239,3.3497,0.4274,-0.332,Standing,Stable,LOW,0,No Fall
